,Name,Attribute Vector,Percentiles
166,Juan Jesus,"[0.08, 0.02, 0.4, 0.0, 0.01, 0.02, 1.03, 70.62, 90.3, 5.3, 1.11, 0.0, 0.55, 0.24, 1.5, 0.87, 1.82, 2.77, 2.45]","[84, 11, 39, 28, 20, 6, 82, 89, 91, 93, 87, 2, 25, 55, 52, 16, 95, 13, 71]"
167,Juanpe,"[0.06, 0.03, 0.32, 0.0, 0.01, 0.04, 0.95, 55.6, 85.5, 2.4, 0.5, 0.06, 1.01, 0.19, 1.2, 0.63, 0.76, 3.79, 1.14]","[76, 31, 23, 28, 32, 26, 76, 59, 54, 24, 46, 15, 72, 48, 29, 4, 7, 53, 5]"
168,Jubal,"[0.06, 0.06, 0.5, 0.03, 0.01, 0.08, 0.53, 37.63, 81.7, 2.04, 0.2, 0.06, 0.87, 0.03, 1.15, 1.48, 1.59, 5.4, 2.13]","[70, 74, 52, 62, 28, 59, 25, 7, 31, 14, 11, 13, 57, 4, 25, 74, 87, 95, 53]"
169,Christopher Jullien,"[0.0, 0.07, 0.57, 0.07, 0.04, 0.1, 0.63, 35.57, 83.0, 1.74, 0.07, 0.17, 1.07, 0.2, 1.54, 1.44, 1.17, 3.81, 2.87]","[20, 76, 64, 89, 80, 81, 39, 3, 39, 7, 2, 44, 78, 49, 55, 70, 45, 54, 86]"
170,Mathias Jørgensen,"[0.0, 0.07, 0.41, 0.0, 0.02, 0.09, 0.73, 41.04, 80.3, 2.86, 0.08, 0.0, 0.98, 0.08, 1.39, 1.31, 1.55, 3.18, 1.39]","[20, 80, 41, 28, 44, 71, 51, 13, 21, 38, 3, 2, 68, 16, 44, 57, 85, 28, 13]"
171,Ozan Kabak,"[0.08, 0.05, 0.9, 0.08, 0.05, 0.1, 0.57, 48.13, 82.7, 2.86, 0.87, 0.57, 0.98, 0.49, 1.92, 1.7, 1.32, 3.13, 3.02]","[82, 59, 95, 91, 90, 77, 28, 35, 37, 39, 76, 92, 69, 77, 78, 83, 63, 25, 88]"
172,Kaiky,"[0.0, 0.02, 0.15, 0.0, 0.0, 0.02, 0.15, 34.7, 81.3, 1.7, 1.08, 0.31, 0.15, 0.31, 0.77, 1.7, 2.79, 4.34, 0.93]","[20, 11, 6, 28, 3, 3, 1, 2, 28, 6, 86, 70, 2, 65, 4, 83, 99, 72, 2]"
173,Pierre Kalulu,"[0.03, 0.04, 0.35, 0.0, 0.04, 0.08, 1.17, 62.8, 87.4, 4.72, 1.77, 0.33, 0.57, 1.36, 1.96, 1.31, 1.45, 1.99, 1.28]","[44, 54, 29, 28, 81, 65, 90, 78, 71, 86, 97, 75, 27, 95, 80, 58, 79, 2, 10]"
174,Marcin Kamiński,"[0.28, 0.06, 0.57, 0.0, 0.01, 0.07, 1.71, 44.72, 80.9, 3.56, 0.28, 0.14, 0.57, 0.43, 0.85, 1.28, 1.14, 3.99, 4.13]","[99, 67, 65, 28, 38, 53, 98, 22, 24, 62, 23, 39, 26, 75, 7, 54, 40, 62, 98]"
175,Michael Keane,"[0.09, 0.12, 1.28, 0.18, 0.06, 0.19, 0.91, 40.29, 69.2, 2.83, 0.18, 0.37, 2.19, 0.37, 0.64, 1.28, 1.1, 5.03, 6.12]","[88, 97, 99, 99, 94, 99, 74, 12, 1, 38, 10, 80, 99, 69, 2, 54, 35, 90, 99]"
176,Thilo Kehrer,"[0.0, 0.02, 0.32, 0.08, 0.02, 0.04, 0.97, 44.88, 83.4, 2.42, 0.61, 0.32, 0.69, 1.17, 1.74, 1.37, 0.65, 3.07, 1.45]","[20, 15, 24, 93, 62, 26, 77, 23, 41, 26, 57, 74, 39, 94, 67, 63, 2, 21, 15]"
177,Check Keita,"[0.0, 0.03, 0.4, 0.0, 0.0, 0.03, 0.79, 40.25, 86.6, 2.51, 1.06, 0.26, 0.66, 0.0, 1.58, 0.66, 0.79, 3.17, 1.19]","[20, 22, 39, 28, 3, 9, 58, 12, 65, 28, 85, 65, 35, 2, 58, 4, 9, 27, 7]"
178,Lloyd Kelly,"[0.0, 0.01, 0.13, 0.09, 0.02, 0.03, 0.71, 51.35, 80.2, 2.07, 0.62, 0.04, 0.4, 0.44, 1.46, 1.15, 1.15, 4.46, 1.59]","[20, 4, 4, 95, 58, 11, 48, 43, 21, 15, 57, 9, 9, 76, 47, 43, 42, 75, 22]"
179,Marc-Oliver Kempf,"[0.03, 0.05, 0.53, 0.0, 0.04, 0.09, 0.9, 43.29, 77.6, 2.69, 0.37, 0.37, 1.06, 0.03, 1.46, 1.69, 1.4, 4.75, 4.29]","[52, 60, 59, 28, 79, 71, 72, 18, 10, 35, 33, 80, 77, 5, 48, 82, 74, 85, 99]"
180,Luca Kilian,"[0.08, 0.09, 0.32, 0.0, 0.02, 0.1, 0.8, 54.9, 85.4, 4.25, 1.12, 0.16, 0.56, 0.32, 1.76, 0.88, 1.28, 3.85, 1.84]","[84, 91, 23, 28, 44, 82, 58, 57, 53, 79, 87, 42, 25, 66, 69, 17, 60, 56, 37]"
181,Max Kilman,"[0.0, 0.04, 0.38, 0.0, 0.01, 0.04, 0.63, 57.34, 83.0, 3.46, 0.82, 0.52, 0.71, 0.14, 0.98, 0.52, 1.91, 4.46, 2.34]","[20, 41, 34, 28, 15, 25, 39, 63, 39, 59, 72, 88, 41, 33, 11, 1, 95, 75, 67]"
182,Presnel Kimpembe,"[0.0, 0.07, 0.41, 0.0, 0.02, 0.08, 0.31, 62.19, 93.9, 4.21, 0.51, 0.21, 0.72, 0.41, 1.95, 1.54, 1.33, 1.13, 1.44]","[20, 78, 41, 28, 54, 65, 4, 76, 99, 79, 47, 53, 42, 75, 79, 75, 65, 1, 14]"
183,Jakub Kiwior,"[0.05, 0.03, 0.51, 0.0, 0.01, 0.04, 0.74, 47.69, 85.2, 2.18, 0.6, 0.28, 0.93, 0.56, 1.35, 1.39, 1.44, 3.76, 1.39]","[63, 33, 54, 28, 24, 23, 52, 33, 52, 18, 56, 66, 64, 82, 41, 65, 78, 52, 14]"
184,Jakub Kiwior,"[0.05, 0.03, 0.51, 0.0, 0.01, 0.04, 0.74, 47.69, 85.2, 2.18, 0.6, 0.28, 0.93, 0.56, 1.35, 1.39, 1.44, 3.76, 1.39]","[63, 33, 54, 28, 24, 23, 52, 33, 52, 18, 56, 66, 64, 82, 41, 65, 78, 52, 14]"
185,Simon Kjær,"[0.0, 0.02, 0.18, 0.0, 0.01, 0.02, 0.59, 56.97, 86.3, 3.51, 0.3, 0.0, 0.36, 0.06, 1.25, 0.89, 1.43, 3.51, 1.49]","[20, 12, 8, 28, 31, 6, 33, 62, 62, 61, 25, 2, 7, 12, 33, 18, 77, 43, 17]"
186,Lukas Klostermann,"[0.0, 0.03, 0.56, 0.0, 0.01, 0.05, 0.37, 75.23, 87.5, 3.93, 0.47, 0.09, 0.47, 1.31, 1.78, 1.22, 0.84, 2.9, 1.4]","[20, 25, 63, 28, 24, 30, 9, 93, 71, 72, 43, 24, 17, 95, 70, 48, 12, 18, 14]"
187,Robin Knoche,"[0.05, 0.03, 0.36, 0.1, 0.03, 0.05, 0.84, 54.25, 81.6, 3.47, 0.45, 0.31, 0.91, 0.17, 1.63, 1.17, 1.15, 3.87, 1.91]","[64, 26, 31, 96, 64, 37, 64, 52, 30, 60, 41, 71, 63, 41, 60, 45, 42, 58, 42]"
188,Robin Koch,"[0.0, 0.04, 0.48, 0.0, 0.01, 0.05, 0.43, 45.18, 77.1, 3.23, 0.31, 0.03, 0.91, 0.31, 1.5, 1.22, 1.25, 4.31, 3.15]","[20, 53, 49, 28, 29, 38, 14, 23, 9, 53, 26, 5, 62, 66, 51, 49, 54, 70, 91]"
189,Sead Kolašinac,"[0.15, 0.17, 0.88, 0.04, 0.03, 0.21, 1.1, 55.22, 85.3, 4.53, 2.06, 0.15, 1.94, 3.58, 2.17, 1.67, 0.76, 1.45, 1.45]","[97, 99, 94, 72, 76, 99, 85, 58, 53, 83, 98, 41, 97, 99, 87, 81, 7, 1, 14]"
190,Ibrahima Konaté,"[0.0, 0.06, 0.6, 0.0, 0.01, 0.07, 0.9, 63.35, 85.9, 2.93, 0.4, 0.55, 1.29, 0.25, 2.19, 1.34, 0.8, 3.58, 2.64]","[20, 74, 68, 28, 25, 57, 71, 79, 57, 42, 36, 90, 88, 57, 87, 62, 9, 45, 79]"
191,Kalidou Koulibaly,"[0.08, 0.05, 0.53, 0.04, 0.03, 0.09, 0.99, 69.59, 87.0, 4.07, 0.68, 0.19, 1.03, 0.15, 2.17, 1.41, 1.79, 3.72, 1.82]","[82, 65, 59, 72, 76, 69, 79, 89, 69, 76, 61, 48, 73, 37, 86, 67, 94, 51, 35]"
192,Maxence Lacroix,"[0.06, 0.03, 0.22, 0.0, 0.01, 0.03, 0.72, 60.57, 86.9, 4.59, 0.83, 0.39, 0.5, 0.22, 1.22, 1.44, 1.22, 4.7, 2.77]","[70, 24, 13, 28, 16, 15, 49, 73, 67, 85, 72, 82, 20, 51, 31, 71, 49, 84, 83]"
193,Aymeric Laporte,"[0.0, 0.04, 0.7, 0.0, 0.02, 0.05, 1.47, 86.43, 92.7, 7.0, 2.59, 0.14, 0.91, 0.77, 0.77, 0.42, 0.7, 2.38, 2.38]","[20, 40, 80, 28, 55, 32, 96, 99, 97, 99, 99, 38, 63, 88, 3, 1, 4, 6, 70]"
194,Robin Le Normand,"[0.0, 0.03, 0.43, 0.0, 0.0, 0.03, 0.51, 58.12, 88.6, 4.16, 0.94, 0.06, 0.63, 0.06, 1.06, 1.03, 0.68, 2.82, 3.48]","[20, 30, 44, 28, 7, 16, 24, 65, 81, 78, 80, 13, 32, 10, 17, 31, 4, 15, 96]"
195,Clément Lenglet,"[0.04, 0.04, 0.5, 0.07, 0.04, 0.08, 1.0, 64.54, 86.3, 3.99, 1.53, 0.28, 0.75, 0.61, 1.89, 0.89, 1.14, 2.99, 1.85]","[54, 48, 51, 91, 82, 61, 80, 81, 62, 73, 94, 67, 46, 84, 77, 18, 40, 19, 37]"
196,Matthijs de Ligt,"[0.09, 0.04, 0.72, 0.03, 0.01, 0.05, 0.89, 76.43, 91.4, 5.1, 0.54, 0.0, 1.22, 0.51, 1.1, 0.98, 1.1, 3.16, 3.19]","[86, 42, 82, 65, 41, 35, 71, 94, 94, 92, 50, 2, 85, 78, 20, 28, 36, 27, 93]"
197,Victor Lindelöf,"[0.0, 0.01, 0.19, 0.0, 0.0, 0.02, 0.52, 63.73, 93.6, 3.43, 0.52, 0.1, 0.29, 0.14, 1.48, 1.1, 1.0, 3.81, 2.19]","[20, 10, 9, 28, 14, 4, 25, 80, 98, 58, 48, 25, 5, 35, 50, 36, 24, 55, 57]"
198,Matteo Lovato,"[0.0, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 35.93, 84.3, 0.88, 0.11, 0.0, 0.0, 0.11, 1.88, 1.44, 0.88, 3.65, 1.66]","[20, 1, 3, 28, 3, 1, 1, 4, 45, 1, 4, 2, 1, 24, 75, 70, 14, 49, 25]"
199,Dejan Lovren,"[0.06, 0.05, 0.8, 0.0, 0.03, 0.08, 0.62, 67.61, 87.7, 3.95, 0.74, 0.06, 1.05, 0.06, 1.54, 1.6, 1.23, 4.32, 2.9]","[74, 60, 88, 28, 71, 63, 37, 86, 73, 72, 66, 15, 75, 13, 56, 79, 52, 71, 87]"
200,Jhon Lucumí,"[0.0, 0.02, 0.34, 0.03, 0.01, 0.03, 0.93, 60.55, 88.7, 2.61, 1.15, 0.12, 0.5, 0.19, 1.64, 1.09, 1.33, 3.1, 1.27]","[20, 17, 27, 67, 32, 12, 75, 72, 82, 32, 87, 35, 20, 47, 61, 35, 65, 24, 9]"
201,José Luis Palomino,"[0.12, 0.06, 0.71, 0.0, 0.04, 0.09, 1.07, 61.42, 82.6, 3.44, 0.36, 0.24, 1.07, 0.36, 2.73, 3.32, 1.3, 2.37, 2.85]","[94, 69, 81, 28, 78, 74, 85, 74, 36, 58, 32, 62, 78, 69, 98, 99, 62, 6, 84]"
202,Castello Lukeba,"[0.06, 0.04, 0.39, 0.0, 0.01, 0.04, 0.51, 68.03, 90.1, 5.0, 0.72, 0.33, 0.84, 0.27, 1.18, 2.26, 1.27, 3.16, 1.09]","[74, 43, 38, 28, 23, 24, 24, 87, 89, 90, 64, 76, 53, 61, 26, 99, 56, 27, 4]"
203,Sebastiano Luperto,"[0.06, 0.03, 0.52, 0.0, 0.02, 0.05, 0.34, 48.95, 86.5, 2.07, 0.37, 0.06, 0.66, 0.09, 0.95, 1.23, 1.55, 4.68, 2.07]","[71, 37, 57, 28, 46, 39, 7, 36, 64, 15, 33, 13, 36, 18, 9, 50, 84, 82, 50]"
204,Lyanco,"[0.08, 0.05, 0.92, 0.08, 0.04, 0.08, 0.69, 42.56, 71.7, 2.67, 0.99, 0.61, 0.92, 0.31, 1.83, 1.53, 2.29, 4.96, 1.91]","[82, 56, 95, 91, 81, 60, 46, 16, 2, 34, 82, 94, 63, 64, 74, 75, 99, 89, 42]"
205,Lisandro Magallán,"[0.0, 0.06, 0.6, 0.0, 0.01, 0.07, 0.9, 39.01, 83.1, 1.6, 0.2, 0.1, 1.1, 0.0, 1.9, 1.3, 1.4, 2.99, 1.7]","[20, 69, 68, 28, 25, 51, 72, 10, 40, 5, 11, 25, 80, 2, 77, 56, 75, 20, 27]"
206,Giangiacomo Magnani,"[0.0, 0.03, 0.41, 0.06, 0.01, 0.04, 0.76, 29.31, 73.5, 1.88, 0.29, 0.18, 0.41, 0.29, 1.94, 1.23, 1.17, 4.46, 1.94]","[20, 27, 41, 85, 30, 23, 55, 1, 3, 10, 24, 47, 11, 63, 79, 50, 46, 76, 43]"
207,Harry Maguire,"[0.0, 0.05, 0.55, 0.0, 0.01, 0.05, 0.71, 65.76, 85.2, 3.09, 0.95, 0.24, 1.27, 0.4, 1.03, 1.35, 1.66, 4.12, 3.01]","[20, 58, 63, 28, 20, 31, 48, 83, 52, 47, 81, 62, 87, 74, 15, 62, 89, 65, 88]"
208,Gianluca Mancini,"[0.02, 0.08, 0.65, 0.06, 0.07, 0.15, 1.12, 48.72, 80.4, 3.16, 0.69, 0.15, 0.91, 0.52, 1.15, 1.34, 1.15, 2.23, 1.67]","[40, 83, 73, 88, 96, 94, 86, 35, 22, 48, 62, 40, 62, 80, 24, 61, 42, 4, 26]"
209,Aïssa Mandi,"[0.0, 0.01, 0.12, 0.0, 0.02, 0.02, 0.55, 56.12, 90.7, 2.22, 0.43, 0.06, 0.37, 0.55, 1.11, 1.29, 1.17, 3.57, 1.23]","[20, 3, 4, 28, 50, 7, 28, 61, 92, 18, 38, 15, 8, 82, 21, 56, 45, 45, 8]"
210,Marcão,"[0.0, 0.0, 0.13, 0.0, 0.0, 0.0, 0.25, 51.46, 85.9, 3.26, 0.63, 0.13, 0.13, 0.0, 1.13, 1.0, 1.63, 3.14, 1.63]","[20, 1, 4, 28, 3, 1, 3, 44, 57, 53, 57, 35, 2, 2, 22, 29, 88, 25, 24]"
211,Gian Marco Ferrari,"[0.04, 0.05, 0.32, 0.0, 0.02, 0.06, 0.85, 52.43, 85.8, 4.09, 0.45, 0.0, 0.57, 0.16, 0.93, 0.93, 1.17, 3.28, 1.9]","[58, 58, 24, 28, 44, 49, 66, 48, 56, 77, 40, 2, 26, 40, 8, 22, 45, 32, 41]"
212,Pablo Marí,"[0.04, 0.02, 0.36, 0.0, 0.01, 0.04, 0.51, 58.66, 88.3, 2.06, 0.22, 0.07, 0.54, 0.11, 1.34, 1.12, 0.8, 4.02, 2.14]","[54, 17, 31, 28, 27, 17, 22, 67, 79, 15, 14, 18, 24, 24, 39, 40, 9, 62, 54]"
213,José María Giménez,"[0.06, 0.08, 0.83, 0.03, 0.03, 0.11, 0.83, 51.66, 88.6, 2.52, 0.35, 0.19, 1.08, 0.13, 1.56, 0.96, 1.27, 5.04, 1.82]","[76, 85, 90, 68, 63, 83, 62, 45, 81, 29, 31, 49, 79, 30, 57, 24, 59, 90, 34]"
214,Guillermo Maripán,"[0.11, 0.06, 0.6, 0.0, 0.0, 0.06, 0.53, 47.92, 87.5, 2.83, 0.21, 0.04, 0.92, 0.0, 1.77, 1.56, 1.56, 3.65, 2.02]","[93, 67, 69, 28, 9, 48, 25, 34, 71, 38, 14, 7, 64, 2, 69, 77, 85, 49, 47]"
215,Marlon,"[0.0, 0.01, 0.28, 0.0, 0.02, 0.03, 0.4, 58.17, 92.3, 3.56, 1.07, 0.11, 0.62, 0.68, 1.98, 1.02, 0.73, 2.83, 2.26]","[20, 7, 18, 28, 45, 16, 11, 66, 96, 62, 85, 30, 31, 85, 81, 30, 5, 15, 63]"
216,Marquinhos,"[0.05, 0.06, 0.53, 0.0, 0.02, 0.07, 0.59, 69.01, 94.7, 3.1, 0.13, 0.03, 1.1, 0.4, 1.01, 0.69, 1.34, 2.75, 1.31]","[67, 69, 60, 28, 44, 57, 32, 88, 99, 47, 5, 5, 80, 74, 14, 7, 66, 13, 10]"
217,Iñigo Martínez,"[0.07, 0.05, 0.67, 0.0, 0.02, 0.07, 0.87, 52.0, 81.1, 4.04, 0.74, 0.0, 1.01, 0.27, 1.21, 1.21, 1.14, 3.7, 1.75]","[79, 65, 77, 28, 53, 56, 68, 47, 26, 75, 66, 2, 72, 60, 30, 47, 41, 50, 30]"
218,Lisandro Martínez,"[0.03, 0.02, 0.4, 0.0, 0.02, 0.05, 0.93, 67.15, 87.0, 3.96, 0.93, 0.53, 0.5, 0.06, 2.48, 1.39, 1.86, 4.12, 1.27]","[49, 17, 39, 28, 62, 29, 75, 85, 69, 73, 79, 89, 19, 14, 94, 65, 95, 65, 9]"
219,Lucas Martínez Quarta,"[0.04, 0.1, 1.12, 0.04, 0.02, 0.13, 1.16, 63.18, 81.7, 4.93, 0.79, 0.5, 1.45, 0.25, 3.32, 1.99, 1.7, 3.23, 3.15]","[59, 95, 97, 73, 62, 91, 89, 79, 31, 89, 69, 87, 93, 57, 99, 92, 91, 30, 91]"
220,Adam Masina,"[0.23, 0.01, 0.23, 0.0, 0.02, 0.03, 0.57, 48.82, 77.6, 2.74, 0.46, 0.34, 0.68, 0.68, 1.14, 1.14, 1.25, 3.19, 2.97]","[99, 8, 13, 28, 59, 16, 29, 36, 10, 36, 41, 77, 39, 86, 23, 41, 55, 28, 88]"
221,Erhan Mašović,"[0.17, 0.11, 0.7, 0.0, 0.04, 0.15, 0.74, 33.93, 80.6, 2.48, 0.17, 0.08, 1.16, 0.21, 2.07, 1.12, 1.24, 3.26, 1.9]","[98, 96, 81, 28, 84, 94, 52, 2, 23, 27, 8, 21, 82, 50, 83, 38, 53, 31, 41]"
222,Joël Matip,"[0.13, 0.07, 0.67, 0.0, 0.02, 0.09, 1.35, 71.46, 86.9, 5.06, 2.36, 0.34, 1.96, 0.2, 1.48, 1.62, 0.54, 3.24, 2.43]","[96, 81, 77, 28, 53, 74, 94, 91, 67, 91, 99, 77, 98, 50, 50, 80, 1, 30, 71]"
223,Chrislain Matsima,"[0.0, 0.08, 0.48, 0.12, 0.06, 0.16, 0.85, 50.08, 83.6, 3.63, 0.36, 0.24, 1.09, 1.81, 1.69, 1.57, 1.09, 3.15, 2.54]","[20, 88, 50, 99, 94, 97, 65, 40, 42, 64, 33, 63, 79, 98, 65, 78, 35, 26, 76]"
224,Chrislain Matsima,"[0.0, 0.08, 0.48, 0.12, 0.06, 0.16, 0.85, 50.08, 83.6, 3.63, 0.36, 0.24, 1.09, 1.81, 1.69, 1.57, 1.09, 3.15, 2.54]","[20, 88, 50, 99, 94, 97, 65, 40, 42, 64, 33, 63, 79, 98, 65, 78, 35, 26, 76]"
225,Konstantinos Mavropanos,"[0.08, 0.16, 1.89, 0.04, 0.04, 0.2, 1.46, 59.53, 83.0, 4.72, 1.34, 0.63, 1.85, 0.51, 1.97, 2.48, 1.54, 3.9, 3.19]","[83, 99, 99, 73, 87, 99, 96, 70, 39, 86, 92, 96, 97, 79, 80, 99, 84, 59, 92]"
226,Fernand Mayembo,"[0.0, 0.15, 0.51, 0.0, 0.01, 0.15, 0.51, 40.74, 85.9, 1.4, 0.25, 0.51, 0.76, 0.13, 1.02, 1.4, 0.25, 4.58, 1.91]","[20, 99, 54, 28, 33, 96, 23, 12, 57, 2, 19, 88, 48, 30, 14, 66, 1, 78, 42]"
227,Mamadou Mbaye,"[0.0, 0.01, 0.12, 0.0, 0.02, 0.04, 0.47, 34.82, 74.5, 1.54, 0.24, 0.59, 1.3, 0.12, 1.18, 0.83, 1.18, 5.92, 3.08]","[20, 8, 4, 28, 61, 17, 17, 2, 4, 4, 16, 94, 89, 26, 27, 14, 46, 98, 89]"
228,Chancel Mbemba,"[0.19, 0.1, 0.86, 0.03, 0.02, 0.12, 1.13, 55.85, 82.5, 5.56, 1.63, 0.41, 1.47, 1.71, 1.58, 1.27, 0.8, 2.63, 2.13]","[99, 93, 93, 61, 58, 88, 87, 59, 36, 95, 95, 84, 94, 97, 58, 53, 10, 9, 54]"
229,Scott McKenna,"[0.0, 0.01, 0.11, 0.0, 0.06, 0.06, 0.57, 41.65, 78.3, 2.01, 0.29, 0.29, 1.2, 0.11, 0.69, 0.69, 1.15, 4.87, 2.06]","[20, 3, 4, 28, 93, 47, 30, 15, 13, 14, 24, 67, 84, 25, 2, 6, 42, 87, 50]"
230,Facundo Medina,"[0.06, 0.08, 0.58, 0.13, 0.06, 0.14, 1.49, 81.16, 90.2, 7.71, 2.62, 0.78, 0.74, 0.97, 1.0, 0.84, 0.81, 2.01, 1.2]","[77, 88, 66, 99, 93, 93, 96, 98, 90, 99, 99, 98, 45, 92, 13, 15, 11, 2, 7]"
231,Ben Mee,"[0.08, 0.09, 0.77, 0.03, 0.04, 0.12, 0.91, 48.48, 76.5, 2.31, 0.22, 0.33, 1.95, 0.39, 1.24, 1.32, 1.49, 3.36, 3.61]","[84, 91, 86, 61, 78, 89, 73, 35, 6, 20, 15, 76, 98, 72, 32, 59, 81, 36, 97]"
232,Bamo Meïté,"[0.06, 0.04, 0.18, 0.0, 0.01, 0.05, 0.36, 56.05, 89.5, 1.92, 0.6, 0.48, 0.54, 0.06, 1.08, 0.96, 1.98, 4.19, 1.8]","[73, 52, 9, 28, 18, 32, 8, 60, 86, 11, 55, 87, 24, 12, 19, 25, 96, 66, 33]"
233,Chris Mepham,"[0.0, 0.03, 0.33, 0.0, 0.01, 0.04, 0.33, 42.61, 83.6, 1.72, 0.08, 0.12, 0.57, 0.04, 1.84, 1.23, 1.64, 6.22, 2.17]","[20, 26, 25, 28, 21, 18, 6, 17, 42, 6, 3, 34, 27, 6, 74, 50, 89, 99, 56]"
234,Jorge Meré,"[0.0, 0.03, 0.6, 0.0, 0.0, 0.03, 0.6, 32.2, 83.3, 2.1, 0.15, 0.0, 0.9, 0.0, 1.65, 0.9, 1.35, 4.79, 2.25]","[20, 28, 68, 28, 3, 11, 34, 1, 40, 15, 7, 2, 61, 2, 62, 19, 69, 86, 61]"
235,Nikola Milenković,"[0.08, 0.08, 0.8, 0.04, 0.02, 0.1, 1.01, 54.41, 85.7, 3.29, 0.38, 0.0, 1.47, 0.13, 1.68, 0.93, 1.14, 3.03, 3.07]","[84, 86, 88, 74, 55, 80, 81, 53, 55, 54, 34, 2, 94, 29, 63, 21, 40, 20, 89]"
236,Éder Militão,"[0.16, 0.08, 0.68, 0.0, 0.02, 0.09, 0.65, 61.83, 87.8, 3.0, 0.91, 0.37, 0.99, 0.5, 1.46, 1.33, 2.03, 3.68, 2.01]","[97, 81, 78, 28, 43, 70, 41, 74, 74, 45, 79, 80, 69, 77, 47, 60, 97, 50, 47]"
237,Kim Min-jae,"[0.05, 0.02, 0.21, 0.05, 0.04, 0.07, 1.13, 80.35, 90.2, 4.81, 1.2, 0.14, 0.7, 0.19, 1.57, 1.48, 1.06, 3.64, 2.89]","[63, 18, 12, 77, 88, 52, 86, 97, 90, 88, 88, 39, 41, 47, 57, 73, 31, 48, 86]"
238,Yerry Mina,"[0.3, 0.23, 1.21, 0.0, 0.02, 0.24, 1.21, 49.24, 88.0, 1.97, 0.15, 0.15, 2.42, 0.45, 2.27, 0.91, 1.06, 4.24, 2.88]","[99, 99, 99, 28, 42, 99, 93, 36, 77, 12, 7, 41, 99, 76, 90, 19, 32, 69, 86]"
239,Tyrone Mings,"[0.03, 0.03, 0.2, 0.06, 0.04, 0.07, 0.66, 54.26, 85.2, 3.17, 0.57, 0.17, 0.6, 0.2, 0.43, 1.54, 1.14, 4.66, 1.74]","[46, 36, 10, 85, 83, 57, 42, 53, 52, 49, 53, 46, 29, 49, 1, 75, 41, 81, 30]"
240,Stefan Mitrović,"[0.0, 0.01, 0.05, 0.0, 0.0, 0.01, 0.21, 27.43, 78.7, 0.91, 0.05, 0.0, 0.43, 0.05, 0.75, 0.91, 0.64, 4.82, 2.04]","[20, 2, 1, 28, 3, 1, 2, 1, 14, 1, 1, 2, 14, 9, 3, 20, 2, 87, 49]"
241,César Montes,"[0.17, 0.05, 0.74, 0.0, 0.0, 0.05, 0.57, 45.23, 78.1, 2.32, 0.74, 0.11, 1.64, 0.23, 0.96, 0.79, 1.08, 5.72, 3.85]","[99, 62, 83, 28, 3, 35, 29, 24, 12, 20, 65, 31, 96, 52, 10, 13, 33, 97, 98]"
242,Abdul Mumin,"[0.0, 0.04, 0.59, 0.0, 0.0, 0.04, 0.59, 38.07, 76.7, 1.85, 0.49, 0.49, 0.78, 0.1, 1.07, 0.88, 1.27, 3.51, 1.27]","[20, 48, 67, 28, 3, 21, 32, 7, 7, 9, 45, 87, 49, 21, 19, 17, 57, 43, 9]"
243,Jeison Murillo,"[0.0, 0.02, 0.26, 0.0, 0.0, 0.02, 0.77, 47.43, 81.9, 2.98, 0.68, 0.17, 0.34, 0.26, 1.87, 0.68, 1.87, 3.32, 2.38]","[20, 11, 16, 28, 3, 4, 56, 31, 32, 44, 60, 45, 7, 58, 75, 5, 95, 34, 70]"
244,Nicola Murru,"[0.0, 0.0, 0.23, 0.0, 0.01, 0.01, 0.57, 38.0, 76.7, 3.1, 0.8, 0.0, 0.23, 1.49, 2.76, 1.15, 1.95, 2.41, 0.92]","[20, 1, 13, 28, 29, 1, 30, 7, 7, 47, 70, 2, 3, 96, 98, 43, 96, 7, 2]"
245,Obite N'Dicka,"[0.03, 0.04, 0.53, 0.03, 0.01, 0.04, 0.5, 58.74, 85.7, 2.88, 0.71, 0.16, 0.76, 0.26, 1.0, 1.16, 1.48, 4.7, 2.27]","[42, 49, 58, 60, 20, 27, 21, 67, 55, 39, 63, 42, 48, 59, 13, 43, 80, 83, 63]"
246,Stanley N'Soki,"[0.07, 0.04, 0.42, 0.0, 0.02, 0.06, 1.05, 55.71, 81.9, 4.48, 1.19, 0.84, 0.49, 0.7, 1.54, 1.68, 1.54, 2.38, 1.54]","[81, 40, 42, 28, 55, 40, 83, 59, 32, 83, 88, 99, 18, 87, 56, 81, 84, 6, 20]"
247,Matija Nastasić,"[0.1, 0.05, 0.4, 0.0, 0.0, 0.05, 0.6, 29.6, 79.9, 2.48, 0.4, 0.0, 0.6, 0.1, 0.99, 1.79, 1.09, 4.27, 0.89]","[90, 60, 39, 28, 3, 33, 33, 1, 20, 27, 35, 2, 29, 22, 12, 85, 35, 69, 2]"
248,Youssouf Ndayishimiye,"[0.23, 0.09, 0.8, 0.11, 0.02, 0.11, 1.26, 76.47, 89.8, 4.13, 1.15, 0.34, 1.15, 0.46, 1.26, 0.46, 0.57, 2.75, 2.41]","[99, 89, 84, 98, 55, 83, 89, 98, 94, 84, 89, 81, 74, 81, 44, 1, 1, 7, 57]"
